id;beneficiarioQE;gradoEgresado;nivelGrado;semestreGrado
2333;0;Diseñador Industrial;Pregrado;2002-10
418;0;Mag?ster en Ingenier?a. Area: Industrial;Maestr?a;2018-10
2543;0;Músico con Enfasis en Instrumento - Piano;Pregrado;2007-20
311;D;Mag?ster en Literatura;Maestr?a;2018-10
1163;0;Especialista en Inteligencia de Mercados;Especialización;2011-10
1404;0;Especialista en Derecho de Los Negocios Internacionales;Especialización;2006-20
955;0;Administrador de Empresas;Pregrado;1999-10
1128;0;Psicólogo;Pregrado;1991-10
2008;1;Literato;Pregrado;2016-20
1727;0;Especialista en Negociación y Relaciones Internacionales;Especialización;2006-20
155;0;Especialista en Tributaci?n;Especializaci?n;2017-10
542;0;Administrador de Empresas;Pregrado;2006-10
3110;0;Maestro en Textiles;Pregrado;1981-20
2976;0;Matemático;Pregrado;2008-10
1816;0;Especialista en Régimen Jurídico, Financiero y Contable de Impuestos;Especialización;1999-20
2266;D;Físico;Pregrado;2012-10
3026;0;Magíster en Matemáticas;Maestría;1980-20
1529;0;Especialista en Gestión Pública e Instituciones Administrativas;Especialización;1994-20
2866;0;Especialista en Traducción;Especialización;1995-20
1488;0;Especialista en Gerencia de Abastecimiento Estratégico;Especialización;2010-20
2359;0;Diseñador Industrial;Pregrado;2002-20
358;0;Historiador del Arte;PROFESIONAL;2018-10
2896;0;Músico con Enfasis en Guitarra;Pregrado;2000-20
2205;0;Bacteriólogo;Pregrado;1996-20
734;0;Magíster en Administración;Maestría;1983-20
2114;0;Bacteriólogo;Pregrado;1984-10
2288;0;Magíster en Ciencias-Física;Maestría;2014-10
1971;0;Administrador de Empresas;Pregrado;1987-20
605;0;Magíster en Mercadeo;Maestría;2013-10
2584;0;Músico con Enfasis en Producción de Audio;Pregrado;2010-20
1716;0;Filósofo;Pregrado;1999-10
1410;0;Magíster en Administración;Maestría;1983-10
1191;0;Magíster en Mercadeo;Maestría;2013-20
1805;0;Doctor en Antropología;Doctorado;2015-20
1585;0;Maestro en Artes Plásticas;Pregrado;2007-20
421;0;Mag?ster en Ingenier?a Mec?nica;Maestr?a;2018-20
1520;0;Filósofo;Pregrado;1999-20
3011;0;Magíster en Matemáticas;Maestría;1992-10
2558;0;Músico con Enfasis en Producción de Audio;Pregrado;2010-10
2196;0;Bacteriólogo;Pregrado;1984-20
1034;0;Especialista en Creación Multimedia;Especialización;2012-10
120;0;M?sico con Enfasis en Composici?n;Pregrado;2017-10
2775;0;Músico con Enfasis en Guitarra;Pregrado;2012-10
2477;0;Magíster en Ciencias-Física;Maestría;2014-20
1409;0;Maestro en Arte. Concentración: Medios Electrónicos y Artes del Tiempo;Pregrado;2012-10
1761;0;Psicólogo;Pregrado;1978-20
1997;0;Politólogo;Pregrado;2016-10
2508;0;Magíster en Psicología;Maestría;2014-20
1257;0;Especialista en Negociación y Relaciones Internacionales;Especialización;1999-10
423;0;Mag?ster en Ingenier?a Mec?nica;Maestr?a;2018-10
1115;0;Especialista en Banca;Especialización;1998-10
1030;0;Doctor en Ciencias - Biología;Doctorado;2006-20
1598;0;Magíster en Ciencias Biológicas. Area: Microbiología;Maestría;2005-20
2260;0;Físico;Pregrado;2012-20
281;0;Mag?ster en Finanzas;Maestr?a;2018-10
1838;0;Filósofo;Pregrado;2014-10
561;0;Biólogo;Pregrado;1982-10
2603;1;Músico con Enfasis en Teoría;Pregrado;2011-20
2450;0;Historiador;Pregrado;2011-10
363;0;Maestro en Arte. Concentraci?n: Proyectos Culturales;Pregrado;2018-10
2070;0;Politólogo;Pregrado;2004-20
1013;0;Historiador del Arte;Pregrado;2016-10
1690;0;Magíster en Ciencias Biológicas. Area: Microbiología;Maestría;2005-10
1289;0;Filósofo;Pregrado;2014-20
705;D;INTERMEDIO ARTES;Intermedio;1994-20
3225;0;Biólogo;Pregrado;1982-20
493;0;Doctor en Antropología;Doctorado;2015-10
2753;0;Músico con Enfasis en Dirección Coral;Pregrado;2008-20
581;0;Especialista en Finanzas;Especialización;1998-20
3006;0;Maestro en Textiles;Intermedio;1993-20
1660;1;Microbiólogo;Pregrado;2016-20
836;0;Politólogo;Pregrado;2004-10
3199;0;Biólogo;Pregrado;2005-10
3153;0;Diseñador Industrial;Pregrado;2014-20
3096;0;Matemático;Pregrado;1967-20
1734;0;Magíster en Filosofía;Maestría;2013-20
51;0;Maestro en Arte. Concentraci?n: Medios Electr?nicos y Artes del Tiempo;Pregrado;2017-20
215;0;Especialista en Sistemas de Control Organizacional y de Gesti?n;Especializaci?n;2017-20
564;0;Antropólogo;Pregrado;1999-20
2017;0;Magíster en Literatura;Maestría;2016-20
675;0;Especialista en Finanzas;Especialización;1998-10
1607;0;Filósofo;Pregrado;2002-10
1063;0;Especialista en Banca;Especialización;2000-10
1234;0;Filósofo;Pregrado;2002-20
3036;0;Maestro en Textiles;Intermedio;1993-10
700;0;Biólogo;Pregrado;2005-20
780;D;Administrador de Empresas;Pregrado;1987-10
1460;0;Especialista en Tributación;Especialización;2013-10
1021;0;Especialista en Finanzas;Especialización;1986-20
2005;0;Especialista en Legislación Financiera;Especialización;2006-20
911;0;Maestro en Arte. Concentración: Artes Plásticas;Pregrado;2014-10
3063;0;Magíster en Matemáticas;Maestría;1979-20
3099;0;Profesional en Lenguas Modernas;Pregrado;1986-10
2742;0;Músico con Enfasis en Dirección Coral;Pregrado;1995-20
159;0;Maestro en Arte. Concentraci?n: Medios Electr?nicos y Artes del Tiempo;Pregrado;2017-10
1648;0;Magíster en Administración;Maestría;2002-10
207;0;Especialista en Sistemas de Control Organizacional y de Gesti?n;Especializaci?n;2017-10
2159;0;Politólogo;Pregrado;1991-20
1143;0;Maestro en Arte. Concentración: Proyectos Culturales;Pregrado;2012-10
1804;0;Especialista en Derecho Comercial;Especialización;2012-20
275;0;Administrador de Empresas;Pregrado;2018-10
983;0;Magíster en Administración;Maestría;2014-10
65;0;Especialista en Gesti?n P?blica e Instituciones Administrativas;Especializaci?n;2017-20
2677;0;Especialista en Finanzas;Especialización;1986-10
1430;0;Antropólogo;Pregrado;1987-10
2279;0;Arquitecto;Pregrado;1960-20
3219;0;Maestro en Arte. Concentraciones: Artes Plásticas y Proyectos Culturales;Pregrado;2015-20
2060;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1975-20
2406;0;Físico;Pregrado;1990-10
894;0;Psicólogo;Pregrado;2004-10
616;0;Magíster en Administración;Maestría;2002-20
2732;0;Físico;Pregrado;1989-10
1309;D;Abogado;Pregrado;2004-10
2950;0;Politólogo;Pregrado;1991-10
2092;0;Magíster en Biología;Maestría;2002-20
380;0;Administrador de Empresas;Pregrado;2018-20
1503;0;Maestro en Arte. Concentración: Artes Plásticas;Pregrado;2002-20
622;0;Especialista en Legislación Financiera;Especialización;1993-20
763;0;Especialista en Periodismo;Especialización;2012-10
2086;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1975-10
3163;0;Maestro en Textiles;Pregrado;2007-20
687;0;Microbiólogo;Pregrado;2007-20
1662;0;Magíster en Filosofía;Maestría;2013-10
2649;0;Físico;Pregrado;1990-20
892;0;Arquitecto;Pregrado;1960-10
177;0;Mag?ster en Ingenier?a Electr?nica y de Computadores;Maestr?a;2017-20
1592;0;Antropólogo;Pregrado;1999-10
1081;0;Psicólogo;Pregrado;2004-20
2990;0;Profesional en Lenguas Modernas;Pregrado;1998-10
295;0;Mag?ster en Psicolog?a Cl?nica y de la Salud;Maestr?a;2018-10
2125;0;Magíster en Biología;Maestría;2002-10
3208;0;Antropólogo;Pregrado;1975-20
2119;0;Magíster en Literatura;Maestría;2016-10
484;D;Especialista en Régimen Contractual;Especialización;1997-20
2423;0;Historiador;Pregrado;2011-20
2427;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1963-10
1038;0;Biólogo;Pregrado;1994-10
1338;0;Psicólogo;Pregrado;2016-10
2818;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2005-10
1053;0;Magíster en Antropología;Maestría;2006-20
1222;0;Especialista en Historia y Teoría del Arte Moderno y Contemporáneo;Especialización;2008-10
3061;0;Arquitecto;Pregrado;1959-20
998;0;Microbiólogo;Pregrado;2007-10
1405;0;Especialista en Derecho Comercial;Especialización;2000-20
28;D;Mag?ster en Derecho P?blico para la Gesti?n Administrativa;Maestr?a;2017-20
2862;0;Profesional en Lenguas Modernas;Pregrado;1998-20
1419;0;Especialista en Gestión de Riesgo y Control de Instituciones Financieras;Especialización;2013-20
770;0;Antropólogo;Pregrado;1987-20
991;0;Psicólogo;Pregrado;2016-20
365;0;Antrop?logo;Pregrado;2018-20
791;0;Magíster en Administración;Maestría;2014-20
668;0;Biólogo;Pregrado;1994-20
934;0;Magíster en Antropología;Maestría;2006-10
2944;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2005-20
43;0;Mag?ster en Periodismo;Maestr?a;2017-10
3204;0;Maestro en Arte. Concentraciones: Artes Plásticas y Proyectos Culturales;Pregrado;2015-10
1235;0;Abogado;Pregrado;2003-10
2782;0;Magíster en Gerencia Ambiental;MAGISTER;2011-20
2532;0;Físico;Pregrado;1989-20
25;D;Mag?ster en Derecho P?blico para la Gesti?n Administrativa;Maestr?a;2017-10
2871;0;Matemático;Pregrado;1971-20
497;0;Maestro en Artes Plásticas;Pregrado;1994-10
949;0;Biólogo;Pregrado;2008-20
1725;0;Magíster en Dirección Universitaria;Maestría;1997-20
300;0;Antrop?logo;Pregrado;2018-10
2397;0;Diseñador Industrial;Pregrado;1999-20
1573;0;Filósofo;Pregrado;2011-20
2572;0;Músico con Enfasis en Instrumento y Dirección Coral;Pregrado;2008-20
2122;0;Magíster en Ciencia Política;Maestría;2013-10
66;0;Qu?mico;Pregrado;2017-20
310;0;Mag?ster en Literatura;Maestr?a;2018-20
2653;1;Músico con Enfasis en Instrumento - Violonchelo;Pregrado;2014-10
3215;0;Biólogo;Pregrado;1978-10
550;0;Especialista en Derecho Comercial;Especialización;1989-20
1567;0;Arquitecto;Pregrado;1971-10
1249;0;Especialista en Ciudad y Arquitectura;Especialización;2010-20
427;0;Mag?ster en Ingenier?a de Sistemas y Computaci?n;Maestr?a;2018-10
3111;0;Matemático;Pregrado;1983-10
2571;0;Músico con Enfasis en Composición;Pregrado;2004-20
1631;0;Magíster en Mercadeo;Maestría;2016-20
1018;0;Magíster en Etnolingüística;Maestría;1989-10
1159;0;Biólogo;Pregrado;1991-10
507;0;Magíster en Ciencia Política;Maestría;2013-20
286;0;Microbi?logo;PROFESIONAL;2018-10
2667;0;Especialista en Mercadeo;Especialización;2011-10
2195;0;Arquitecto;Pregrado;1971-20
2621;0;Músico con Enfasis en Composición;Pregrado;2004-10
1120;0;Maestro en Arte. Concentración: Proyectos Culturales;Pregrado;2015-10
2458;0;Diseñador Industrial;Pregrado;2005-20
206;0;Mag?ster en Ingenier?a Electr?nica y de Computadores;Maestr?a;2017-10
75;0;Mag?ster en Filosof?a;Maestr?a;2017-10
3080;0;Especialista en Inteligencia de Mercados;Especialización;2014-20
657;0;Biólogo;Pregrado;2008-10
2586;1;Músico con Enfasis en Composición;Pregrado;2014-20
2940;0;Especialista en Mercadeo;Especialización;2011-20
573;0;Arquitecto;Pregrado;1983-10
290;0;Fil?sofo;Pregrado;2018-10
583;0;Administrador de Empresas;Pregrado;2009-20
265;0;Mag?ster en Psicolog?a;Maestr?a;2018-10
2413;0;Magíster en Historia;Maestría;2013-10
819;0;Arquitecto;Pregrado;1995-10
2510;D;Magíster en Derecho;Maestría;2009-20
3113;0;Profesional en Lenguas Modernas;Pregrado;1989-10
1062;0;Maestro en Arte. Concentración: Artes Plásticas;Pregrado;2005-20
1575;0;Maestro en Arte. Concentraciones: Artes Plásticas y Proyectos Culturales;Pregrado;2012-20
1689;0;Doctor en Administración;Doctorado;2012-20
766;0;Arquitecto;Pregrado;1983-20
2735;0;Músico con Enfasis en Dirección Coral;Pregrado;1995-10
529;0;Administrador de Empresas;Pregrado;2010-10
3228;0;LicenciadO en Lenguas Modernas;Pregrado;1988-10
2741;1;Músico con Enfasis en Instrumento - Violín;Pregrado;2014-20
2898;0;Matemático;Pregrado;1995-20
2513;0;Doctor en Derecho;Doctorado;2013-10
2805;0;Profesional en Lenguas Modernas;Pregrado;1990-10
3010;0;Profesional en Lenguas Modernas;Pregrado;1989-20
1506;0;Maestro en Arte. Concentración: Artes Plásticas;Pregrado;2005-10
2904;0;Magíster en Matemáticas;Maestría;2005-20
2504;0;Magíster en Ciencias Biológicas. Area: Microbiología;Maestría;1962-20
3198;0;Magíster en Matemáticas;Maestría;2005-10
461;0;Administrador de Empresas;Pregrado;2010-20
2381;0;Físico;Pregrado;2000-10
2576;0;Físico;Pregrado;1993-10
1649;0;Filósofo;Pregrado;1960-10
2657;1;Músico con Enfasis en Instrumento - Violín;Pregrado;2014-10
2638;0;CICLO BAS.PROG.ESTUD.MUSICALES;Intermedio;1984-20
2865;1;Matemático;Pregrado;2014-20
1907;0;Especialista en Derecho Comercial;Especialización;1990-20
1777;0;Filósofo;Pregrado;1972-10
3211;0;Biólogo;Pregrado;1991-20
3195;0;Doctor en Matemáticas;Doctorado;2012-20
1802;0;Filósofo;Pregrado;1960-20
2321;0;Especialista en Administración;Especialización;2002-10
336;0;M?sico con Enfasis en Instrumento - Viol?n;PROFESIONAL;2018-10
1470;0;Especialista en Derecho Comercial;Especialización;2008-20
2605;0;Músico con Enfasis en Instrumento - Piano;Pregrado;1994-10
2243;0;Magíster en Ciencia Política;Maestría;2001-10
2512;0;Magíster en Historia;Maestría;2013-20
2489;0;Magíster en Ciencia Política;Maestría;2001-20
1157;0;Arquitecto;Pregrado;1995-20
2833;0;Músico con Enfasis en Instrumento - Canto;Pregrado;1997-20
2786;0;ESTUDIOS MUSICALES;Intermedio;1987-20
436;0;Ingeniero de Sistemas y Computaci?n;Pregrado;2018-20
1749;0;Magíster en Dirección Universitaria;Maestría;1997-10
621;0;Especialista en Régimen Jurídico, Financiero y Contable de Impuestos;Especialización;2001-20
2203;0;Especialista en Derecho Comercial;Especialización;2008-10
2700;0;Músico con Enfasis en Instrumento - Piano;Pregrado;1994-20
322;0;Mag?ster en Gerencia Ambiental;Maestr?a;2018-10
424;0;Ingeniero de Sistemas y Computaci?n;Pregrado;2018-10
1161;0;Magíster en Derecho;Maestría;2013-20
2906;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2008-20
1435;0;Psicólogo;Pregrado;1978-10
2028;0;Magíster en Dirección Universitaria;Maestría;2007-10
900;0;Arquitecto;Pregrado;2009-10
752;0;Politólogo;Pregrado;2016-20
729;0;Magíster en Antropología;Maestría;2010-10
64;0;Mag?ster en Ciencias-Qu?mica;Maestr?a;2017-20
1500;0;Filósofo;Pregrado;1984-10
257;0;Mag?ster en Salud P?blica;Maestr?a;2017-20
1281;0;Filósofo;Pregrado;1972-20
651;0;Magíster en Antropología;Maestría;2009-20
695;0;Especialista en Finanzas;Especialización;2005-20
1826;0;Filósofo;Pregrado;1996-10
2720;0;Magíster en Derecho;Maestría;2013-10
2299;0;Magíster en Biología;Maestría;1996-20
1087;0;Especialista en Administración;Especialización;1999-20
536;0;Antropólogo;Pregrado;1972-10
1533;0;Especialista en Creación Multimedia;Especialización;2008-20
377;1;M?sico con Enfasis en Producci?n de Audio e Instrumento-Saxof?n;Pregrado;2018-10
1088;0;Especialista en Finanzas;Especialización;2005-10
613;0;Especialista en Tributación;Especialización;1994-20
2449;0;Magíster en Ciencia Política;Maestría;1998-10
1584;0;Maestro en Arte. Concentración: Medios Electrónicos y Artes del Tiempo;Pregrado;2008-10
2727;0;Físico;Pregrado;1993-20
2523;0;Magíster en Biología;Maestría;1996-10
867;0;Especialista en Mercados;Especialización;1995-10
292;0;Mag?ster en Propiedad Intelectual;Maestr?a;2018-10
888;0;Antropólogo;Pregrado;2006-20
2624;0;Músico con Enfasis en Instrumento - Clarinete;Pregrado;2007-10
317;0;Abogado;Pregrado;2018-10
1368;0;Antropólogo;Pregrado;1972-20
593;0;Arquitecto;Pregrado;2010-10
433;0;Ingeniero Qu?mico;Pregrado;2018-20
2264;0;Magíster en Biología;Maestría;1984-20
2129;0;Abogado;Pregrado;1984-10
2362;0;Magíster en Ciencia Política;Maestría;1998-20
1049;0;Especialista en Creación Multimedia;Especialización;2008-10
164;0;Especialista en Evaluaci?n Social de Proyectos;Especializaci?n;2017-20
2670;D;Doctor en Ciencias - Física;Doctorado;2007-20
1311;0;Microbiólogo;Pregrado;2011-10
504;0;Arquitecto;Pregrado;2009-20
259;0;Mag?ster en Salud P?blica;Maestr?a;2017-10
274;0;Abogado;Pregrado;2018-20
883;0;Maestro en Bellas Artes;Pregrado;1971-10
2048;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1978-20
1443;0;Filósofo;Pregrado;1984-20
1171;0;Magíster en Antropología;Maestría;2010-20
2320;0;Magíster en Microbiología;Maestría;1983-10
551;0;Abogado;Pregrado;1984-20
1353;0;Magíster en Psicología;Maestría;2011-20
3154;0;Magíster en Biología;Maestría;1984-10
1407;0;Magíster en Ciencias Biológicas. Area: Biología;Maestría;2012-20
1042;0;Especialista en Inteligencia de Mercados;Especialización;2014-10
2881;0;Matemático;Pregrado;2005-20
1209;0;Microbiólogo;Pregrado;2011-20
645;0;Magíster en Administración;Maestría;1995-20
600;0;Abogado;Pregrado;1996-10
2948;0;Maestro en Textiles;Pregrado;1990-10
1884;0;Literato;Pregrado;2014-20
3120;0;Magíster en Microbiología;Maestría;1983-20
1147;0;Magíster en Psicología;Maestría;2011-10
2412;0;Magíster en Ciencias-Física;Maestría;2011-10
196;0;Mag?ster en Ingenier?a Civil;Maestr?a;2017-10
3070;0;Matemático;Pregrado;2005-10
1180;0;Especialista en Tributación;Especialización;2016-20
107;0;Especialista en Finanzas;Especializaci?n;2017-10
775;0;Antropólogo;Pregrado;2006-10
1640;0;Especialista en Mercados;Especialización;1995-20
2371;0;Diseñador;Pregrado;2011-20
1934;0;Literato;Pregrado;2014-10
1076;0;Especialista en Gestión Pública e Instituciones Administrativas;Especialización;2016-20
432;0;Ingeniero Qu?mico;Pregrado;2018-10
462;0;Arquitecto;Pregrado;2010-20
2390;0;Magíster en Ciencias-Física;Maestría;2011-20
1080;0;Magíster en Etnolingüística;Maestría;1990-10
1023;0;Magíster en Etnolingüística;Maestría;1989-20
3068;0;Maestro en Textiles;Pregrado;1977-10
2350;0;Diseñador;Pregrado;2011-10
931;0;Microbiólogo;Pregrado;1988-20
3085;0;Matemático;Pregrado;1971-10
68;0;Qu?mico;Pregrado;2017-10
2964;0;Magíster en Microbiología;Maestría;1995-10
1512;0;Especialista en Gestión Pública e Instituciones Administrativas;Especialización;2004-20
2387;0;Especialista en Teoría y Experiencias en Resolución de Conflictos Armados;Especialización;2005-10
1859;0;Abogado;Pregrado;1996-20
67;0;Mag?ster en Ciencias-Qu?mica;Maestr?a;2017-10
2912;0;Maestro en Textiles;Pregrado;1977-20
1684;0;Maestro en Artes Plásticas;Pregrado;1999-20
407;0;Ingeniero Industrial;Pregrado;2018-10
1007;0;Administrador de Empresas;Pregrado;1998-10
1361;0;Microbiólogo;Pregrado;1999-20
2715;0;Doctor en Psicología;Doctorado;2015-10
1012;D;Especialista en Derecho Comercial;Especialización;2014-20
3167;0;Especialista en Traducción;Especialización;1996-20
2247;0;Magíster en Microbiología;Maestría;2000-20
94;0;Dise?ador;Pregrado;2017-20
1304;0;Antropólogo;Pregrado;1974-20
2068;0;Especialista en Derecho Comercial;Especialización;1984-10
1612;0;Especialista en Negociación;Especialización;2013-10
2524;0;Doctor en Psicología;Doctorado;2015-20
745;0;Maestro en Artes Plásticas;Pregrado;1999-10
1766;0;Administrador de Empresas;Pregrado;1986-20
345;0;Profesional en Lenguajes y Estudios Socioculturales;PROFESIONAL;2018-10
1547;0;Psicólogo;Pregrado;1992-20
3130;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2006-10
1164;0;Microbiólogo;Pregrado;1999-10
2261;0;Magíster en Microbiología;Maestría;2000-10
2013;0;Especialista en Teoría y Experiencias en Resolución de Conflictos Armados;Especialización;2003-10
2134;0;Especialista en Legislación Financiera;Especialización;1986-20
1638;0;Antropólogo;Pregrado;1974-10
2551;0;Diseñador Industrial;Pregrado;2001-10
2467;0;Especialista en Tributación;Especialización;2010-10
1058;0;Especialista en Finanzas;Especialización;2002-20
1658;0;Administrador de Empresas;Pregrado;1986-10
3017;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2006-20
2217;0;Magíster en Biología;Maestría;1976-10
1757;0;Psicólogo;Pregrado;1992-10
1685;0;Maestro en Arte. Concentración: Medios Electrónicos y Artes del Tiempo;Pregrado;2013-10
626;0;Magíster en Gerencia y Práctica del Desarrollo;Maestría;2014-20
1987;0;Politólogo;Pregrado;1994-20
2530;0;Físico;Pregrado;1996-10
961;0;Especialista en Tributación;Especialización;2009-20
453;0;Mag?ster en Pol?ticas P?blicas;Maestr?a;2018-10
699;0;Microbiólogo;Pregrado;1987-10
972;0;Maestro en Arte. Concentración: Artes Plásticas;Pregrado;2011-10
1100;0;Especialista en Mercadeo;Especialización;2005-10
1039;0;Especialista en Tributación;Especialización;2010-20
2135;D;Magíster en Biología;Maestría;1997-10
2884;0;Matemático;Pregrado;2007-10
1808;0;Antropólogo;Pregrado;1986-10
488;0;Especialista en Finanzas;Especialización;2002-10
1184;0;Especialista en Historia y Teoría del Arte Moderno y Contemporáneo;Especialización;2007-10
927;0;Maestro en Arte. Concentración: Medios Electrónicos y Artes del Tiempo;Pregrado;2013-20
2185;0;Politólogo;Pregrado;1994-10
2500;0;Físico;Pregrado;1996-20
2221;0;Arquitecto;Pregrado;1963-20
2922;0;Matemático;Pregrado;2007-20
1972;0;Abogado;Pregrado;1975-20
451;0;Mag?ster en Pol?ticas P?blicas;Maestr?a;2018-20
356;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2018-10
740;0;Psicólogo;Pregrado;1980-20
1355;0;Maestro en Arte. Concentración: Artes Plásticas;Pregrado;2011-20
1133;0;Especialista en Mercadeo;Especialización;2005-20
1225;0;Microbiólogo;Pregrado;1987-20
1456;0;Psicólogo;Pregrado;2001-10
2378;0;Politólogo;Pregrado;1982-10
2422;0;Magíster en Ciencias-Física;Maestría;2013-20
2158;0;Abogado;Pregrado;1987-10
1563;0;Magíster en Gerencia Ambiental;Maestría;2011-10
1140;0;Biólogo;Pregrado;2004-20
1167;D;Abogado;Pregrado;2013-10
1580;0;Magíster en Mercadeo;Maestría;2012-20
1022;0;Microbiólogo;Pregrado;1975-10
1303;0;Psicólogo;Pregrado;1979-20
340;0;Doctor en Derecho;Doctorado;2018-10
92;0;Doctor en Ciencias - F?sica;Doctorado;2017-20
1978;0;Magíster en Literatura;Maestría;2013-10
2278;0;Arquitecto;Pregrado;1963-10
846;0;Politólogo;Pregrado;2015-10
477;0;Magíster en Finanzas;Maestría;2014-20
2425;0;Magíster en Historia;Maestría;2007-10
1299;0;Psicólogo;Pregrado;1980-10
2262;0;Físico;Pregrado;2005-10
91;0;Mag?ster en Ciencias-F?sica;Maestr?a;2017-20
1771;0;Magíster en Derecho;Maestría;2006-10
1094;0;Psicólogo;Pregrado;2001-20
3161;0;Biólogo;Pregrado;1963-10
2377;0;Historiador;Pregrado;2009-10
2245;0;Magíster en Ciencia Política;Maestría;1999-10
2130;0;Politólogo;Pregrado;1982-20
329;0;Mag?ster en Historia;Maestr?a;2018-10
1544;0;Abogado;Pregrado;1987-20
1515;0;Magíster en Administración;Maestría;1998-20
1958;0;Magíster en Mercadeo;Maestría;2012-10
106;0;Doctor en Ciencias - F?sica;Doctorado;2017-10
3037;0;Diseñador Industrial;Pregrado;2013-20
467;0;Psicólogo;Pregrado;2013-10
1400;0;Especialista en Recursos Humanos;Especialización;1997-20
1177;0;Psicólogo;Pregrado;1979-10
1879;0;Magíster en Literatura;Maestría;2013-20
796;0;Politólogo;Pregrado;2015-20
1839;0;Especialista en Derecho Comercial;Especialización;1996-20
360;0;Mag?ster en Antropolog?a;Maestr?a;2018-10
2739;0;Magíster en Biología;Maestría;1964-20
2237;0;Físico;Pregrado;2005-20
108;0;Mag?ster en Ciencias-F?sica;Maestr?a;2017-10
590;0;Especialista en Medios de Comunicación;Especialización;1996-20
2723;0;Magíster en Ciencia Política;Maestría;1999-20
2210;0;Especialista en Derecho Comercial;Especialización;1984-20
650;0;Psicólogo;Pregrado;2013-20
1589;0;Magíster en Ciencias Biológicas. Area: Biología;Maestría;2014-20
1476;0;Magíster en Psicología Clínica y de la Salud;Maestría;2013-10
834;0;Arquitecto;Pregrado;2008-10
985;0;Biólogo;Pregrado;1975-10
940;0;Arquitecto;Pregrado;2008-20
1003;0;Abogado;Pregrado;1999-20
364;0;Doctor en Ciencia Pol?tica;Doctorado;2018-10
2453;0;Diseñador Industrial;Pregrado;2001-20
932;0;Biólogo;Pregrado;2004-10
1438;0;Magíster en Gerencia Ambiental;Maestría;2011-20
458;0;Administrador de Empresas;Pregrado;1998-20
2666;0;Magíster en Psicología Clínica y de la Salud;Maestría;2013-20
599;0;Abogado;Pregrado;1999-10
2098;0;Magíster en Finanzas;Maestría;2014-10
2258;0;Politólogo;Pregrado;1970-20
3086;0;Matemático;Pregrado;1974-10
2694;0;CICLO BAS.PROG.ESTUD.MUSICALES;Intermedio;1992-20
3128;0;Maestro en Textiles;Intermedio;1994-10
2485;0;Magíster en Ciencia Política;Maestría;2004-20
233;0;Ingeniero Qu?mico;PROFESIONAL;2017-20
3156;0;LicenciadO en Lenguas Modernas;Pregrado;1998-20
2403;0;Especialista en Conflictos Armados y Paz;Especialización;2010-20
2811;0;Profesional en Lenguas Modernas;Pregrado;1985-10
1856;0;Especialista en Legislación Financiera;Especialización;2007-20
793;0;Arquitecto;Pregrado;1979-10
170;0;Especialista en Derecho de Los Negocios Internacionales;Especializaci?n;2017-10
3094;0;Matemático;Pregrado;1974-20
2792;0;Bacteriólogo;Pregrado;1989-10
2872;0;Matemático;Pregrado;1986-10
2748;0;Músico con Enfasis en Instrumento - Flauta y Dirección Coral;Pregrado;2013-10
2037;0;Magíster en Ciencia Política;Maestría;2016-10
1174;0;Administrador de Empresas;Pregrado;2007-20
2831;0;Profesional en Lenguas Modernas;Pregrado;1985-20
503;0;Arquitecto;Pregrado;1979-20
2801;0;Músico con Enfasis en Composición;Pregrado;2014-10
2370;0;Historiador;Pregrado;2010-10
937;0;Especialista en Creación Multimedia;Especialización;2013-10
1026;0;Abogado;Pregrado;2012-20
1553;0;Magíster en Periodismo;Maestría;2014-10
2967;0;Profesional en Lenguas Modernas;Pregrado;1997-10
1593;0;Especialista en Gestión de Riesgo y Control de Instituciones Financieras;Especialización;2012-20
2684;D;CICLO BAS.PROG.ESTUD.MUSICALES;Intermedio;1987-10
2392;0;Historiador;Pregrado;2009-20
2827;0;Arquitecto;Pregrado;1980-10
1915;0;Magíster en Ciencias-Química;Maestría;2014-20
278;0;Mag?ster en Periodismo;Maestr?a;2018-10
1113;0;Administrador de Empresas;Pregrado;2007-10
1367;0;Filósofo;Pregrado;2013-20
1123;0;Microbiólogo;Pregrado;2008-20
2133;0;Magíster en Ciencia Política;Maestría;2016-20
824;0;Especialista en Periodismo;Especialización;2003-20
2927;D;Matemático;Pregrado;2003-20
3028;0;Matemático;Pregrado;1998-10
7;0;Maestro en Arte. Concentraci?n: Proyectos Culturales;Pregrado;2017-20
2461;0;Historiador;Pregrado;2010-20
2682;0;Especialista en Gestión de Riesgo y Control de Instituciones Financieras;Especialización;2012-10
3074;0;Magíster en Microbiología;Maestría;1991-20
1273;0;Arquitecto;Pregrado;1980-20
926;0;Especialista en Derecho de la Empresa;Especialización;2016-20
2581;0;Músico con Enfasis en Guitarra;Pregrado;2013-20
