id;edadEgresado;generoEgresado;celularPrincipalEgresado;emailEgresado;nivelVinculacionEgresado;indiceRelacionamiento;indiceRelacionamientoEstandarizado;idPerfilPractica;idPerfilPersonal;idPerfilGrado
15867;26;M;1;1;Alta;0.0;0.0;-1;25441;-1
31115;60;M;1;1;Alta;0.0;0.0;-1;39590;-1
32438;34;F;1;1;Media;0.0;0.0;-1;40800;-1
391;31;M;1;1;Media;0.0;0.0;-1;11524;-1
26078;38;M;1;1;Baja;0.0;0.0;802;-1;-1
41008;23;F;1;1;Alta;0.0;0.0;-1;-1;11
2450;-1;M;1;1;Alta;0.0;0.0;-1;13239;-1
7047;32;F;1;1;Media;0.0;0.0;-1;17341;-1
35327;46;M;0;1;Media;0.0;0.0;-1;43483;-1
6238;23;F;1;1;Alta;0.0;0.0;-1;-1;13
19433;41;F;1;1;Media;0.0;0.0;-1;28708;-1
38923;32;F;1;1;Baja;0.0;0.0;-1;46807;-1
6957;56;F;0;1;Media;0.0;0.0;-1;17264;-1
36194;-1;M;0;1;Media;0.0;0.0;-1;44294;-1
39287;33;M;1;1;Alta;0.0;0.0;-1;47151;-1
7962;27;M;1;1;Media;0.0;0.0;-1;18173;-1
22864;41;M;0;0;Baja;0.0;0.0;2319;-1;-1
30511;54;F;1;1;Media;0.0;0.0;-1;39025;-1
29233;57;F;1;1;Media;0.0;0.0;3151;37845;-1
2716;37;M;0;1;Baja;0.0;0.0;-1;13473;-1
16396;47;M;1;1;Media;0.2;0.4;-1;-1;-1
34241;41;F;1;1;Baja;0.0;0.0;-1;42488;-1
38622;35;M;0;1;Baja;0.0;0.0;-1;46522;-1
1232;42;M;1;1;Media;0.0;0.0;-1;12193;-1
12097;74;F;1;1;Media;0.0;0.0;-1;21953;-1
15074;43;F;1;1;Media;0.0;0.0;-1;24712;-1
10956;47;F;1;1;Baja;0.0;0.0;-1;20913;-1
20792;49;F;1;1;Media;0.0;0.0;-1;29980;-1
26178;48;M;1;1;Media;0.0;0.0;-1;34996;-1
21524;52;F;1;1;Baja;0.0;0.0;-1;30660;-1
15530;28;M;1;1;Alta;0.0;0.0;-1;25130;-1
6139;34;F;0;1;Baja;0.0;0.0;-1;16514;-1
23153;32;M;1;1;Media;0.0;0.0;-1;32184;-1
28893;37;M;1;1;Alta;0.2;0.4;-1;37534;-1
36543;36;M;1;1;Baja;0.0;0.0;-1;44615;-1
36809;58;M;1;1;Alta;0.0;0.0;-1;44863;-1
31512;52;F;1;1;Baja;0.0;0.0;-1;39959;-1
13438;-1;M;0;0;Baja;0.0;0.0;-1;23190;-1
23939;35;F;1;1;Alta;0.0;0.0;-1;32913;-1
2303;34;M;1;1;Baja;0.0;0.0;-1;13113;-1
37897;61;M;1;1;Media;0.0;0.0;-1;45840;-1
38478;61;M;1;1;Baja;0.0;0.0;-1;46390;-1
21062;53;M;1;1;Alta;0.0;0.0;-1;30230;-1
38056;34;F;1;1;Baja;0.0;0.0;-1;45993;-1
19062;44;M;1;1;Alta;0.0;0.0;-1;28375;-1
37701;-1;M;0;0;Baja;0.0;0.0;-1;45663;-1
13034;45;F;1;1;Media;0.0;0.0;-1;22822;-1
31889;69;F;0;0;Baja;0.0;0.0;2959;-1;-1
34603;45;M;1;1;Baja;0.0;0.0;-1;42822;-1
37266;36;M;1;1;Baja;0.0;0.0;-1;45265;-1
31204;41;F;1;1;Media;0.0;0.0;-1;39672;-1
19812;49;F;1;1;Baja;0.0;0.0;-1;29058;-1
19907;35;M;1;1;Alta;0.0;0.0;-1;29146;-1
32849;36;F;1;1;Alta;0.0;0.0;-1;41186;-1
21455;59;F;0;1;Media;0.0;0.0;-1;30597;-1
31831;-1;F;0;1;Baja;0.0;0.0;-1;40248;-1
36304;47;M;1;1;Alta;0.0;0.0;-1;44393;-1
19395;54;F;1;1;Media;0.5;1.0;-1;28674;-1
11739;-1;F;1;1;Baja;0.0;0.0;-1;21628;-1
18456;42;M;1;1;Baja;0.0;0.0;-1;27826;-1
27527;31;M;1;1;Media;0.0;0.0;-1;36267;-1
2158;25;M;1;1;Alta;0.0;0.0;-1;12981;-1
17870;30;F;1;1;Alta;0.2;0.4;-1;27286;-1
37925;60;F;1;1;Alta;0.0;0.0;-1;45868;-1
9187;34;F;1;1;Media;0.0;0.0;-1;19288;-1
9696;23;F;1;1;Baja;0.0;0.0;-1;19751;-1
9808;25;F;1;1;Media;0.2;0.4;-1;19857;-1
36559;55;M;1;1;Baja;0.0;0.0;-1;44631;-1
18607;41;M;1;1;Baja;0.0;0.0;-1;27963;-1
21486;35;F;1;1;Media;0.3;0.6;-1;30623;-1
15787;28;F;1;1;Alta;0.0;0.0;-1;25366;-1
20292;27;F;1;1;Alta;0.0;0.0;-1;29509;-1
34229;41;F;1;1;Baja;0.0;0.0;-1;42476;-1
8296;34;F;1;1;Baja;0.0;0.0;-1;18476;-1
21701;49;M;1;1;Alta;0.0;0.0;-1;30820;-1
30134;59;F;0;0;Baja;0.0;0.0;553;-1;-1
19286;41;M;1;1;Alta;0.0;0.0;-1;28573;-1
7212;33;F;1;1;Media;0.0;0.0;-1;17492;-1
31595;57;M;1;1;Baja;0.0;0.0;-1;40035;-1
835;51;M;1;1;Media;0.0;0.0;-1;-1;-1
25600;37;F;1;1;Media;0.0;0.0;-1;34460;-1
22601;51;M;1;1;Alta;0.0;0.0;-1;31662;-1
40685;26;F;1;1;Alta;0.0;0.0;-1;48412;-1
22984;36;F;1;1;Alta;0.0;0.0;-1;32026;-1
9453;50;M;0;1;Media;0.0;0.0;-1;19531;-1
34019;34;M;0;1;Media;0.0;0.0;-1;42281;-1
2516;33;F;0;1;Media;0.0;0.0;-1;-1;-1
454;42;F;0;0;Baja;0.0;0.0;-1;-1;-1
36826;47;M;1;1;Baja;0.0;0.0;-1;44879;-1
22150;47;M;1;1;Media;0.0;0.0;-1;31248;-1
8565;43;F;0;1;Alta;0.0;0.0;-1;18723;-1
17705;37;M;1;1;Baja;0.0;0.0;-1;27132;-1
1403;32;F;1;1;Baja;0.0;0.0;-1;12338;-1
26171;28;M;1;1;Alta;0.0;0.0;-1;34989;-1
15634;33;F;1;1;Media;0.0;0.0;-1;25228;-1
36285;-1;F;0;1;Baja;0.0;0.0;-1;44377;-1
384;34;M;1;1;Media;0.0;0.0;-1;11517;-1
22909;41;M;1;1;Alta;0.0;0.0;-1;31956;-1
19916;28;F;1;1;Alta;0.0;0.0;-1;29155;-1
18117;45;F;1;1;Baja;0.0;0.0;-1;27516;-1
25309;33;F;1;1;Media;0.0;0.0;2001;-1;-1
13607;27;F;1;1;Media;0.0;0.0;-1;23349;-1
4208;30;M;1;1;Media;0.0;0.0;-1;14805;-1
17820;58;F;1;1;Baja;0.0;0.0;-1;27241;-1
24842;40;M;1;1;Media;0.0;0.0;-1;33749;-1
2747;44;M;1;1;Media;0.0;0.0;-1;13501;-1
33081;42;F;1;1;Baja;0.0;0.0;-1;41411;-1
3415;-1;M;1;1;Baja;0.0;0.0;-1;14085;-1
40562;23;M;1;1;Alta;0.0;0.0;-1;48301;-1
2578;71;M;1;1;Media;0.0;0.0;-1;13354;-1
36270;-1;M;0;0;Baja;0.0;0.0;-1;44362;-1
20563;-1;F;1;1;Media;0.0;0.0;-1;29766;-1
28375;38;F;1;1;Baja;0.0;0.0;-1;37062;-1
39461;33;F;1;1;Baja;0.0;0.0;-1;47308;-1
25162;33;M;1;1;Baja;0.0;0.0;-1;34049;-1
34415;38;F;1;1;Media;0.0;0.0;-1;42651;-1
7712;57;M;1;1;Baja;0.0;0.0;-1;17948;-1
29342;42;F;1;1;Media;0.0;0.0;-1;37946;-1
168;27;M;1;1;Alta;0.0;0.0;-1;11332;-1
23665;51;M;1;1;Alta;0.0;0.0;-1;32659;-1
25940;42;M;1;1;Alta;0.0;0.0;-1;34768;-1
32682;45;M;1;1;Alta;0.0;0.0;-1;41034;-1
7160;29;M;1;1;Alta;0.0;0.0;-1;17445;-1
40683;36;M;1;1;Alta;0.0;0.0;-1;48410;-1
818;36;M;1;1;Media;0.0;0.0;-1;11866;-1
26418;-1;M;1;1;Baja;0.0;0.0;-1;35221;-1
404;31;M;1;1;Baja;0.0;0.0;-1;11532;-1
6304;38;M;1;1;Baja;0.0;0.0;-1;16668;-1
38105;51;F;1;1;Media;0.0;0.0;-1;46039;-1
21004;36;F;1;1;Alta;0.0;0.0;-1;30176;-1
40023;-1;M;0;1;Baja;0.0;0.0;-1;47824;-1
13178;29;M;1;1;Media;0.0;0.0;-1;22956;-1
7998;34;M;1;1;Baja;0.0;0.0;-1;18203;-1
37243;63;M;1;1;Alta;0.3;0.6;-1;45243;-1
37221;52;M;1;1;Baja;0.0;0.0;-1;45222;-1
35627;47;M;1;1;Media;0.0;0.0;-1;43767;-1
22380;58;M;1;1;Media;0.0;0.0;-1;31459;-1
23171;49;F;0;1;Baja;0.0;0.0;-1;32202;-1
30082;46;M;0;1;Baja;0.0;0.0;-1;38624;-1
15172;28;M;1;1;Alta;0.0;0.0;-1;24807;-1
323;36;M;1;1;Alta;0.0;0.0;-1;11465;-1
14798;37;M;1;1;Media;0.0;0.0;-1;24460;-1
27543;40;F;1;1;Baja;0.0;0.0;-1;36281;-1
11381;47;M;1;1;Media;0.0;0.0;-1;21294;-1
34642;36;F;1;1;Alta;0.0;0.0;-1;42860;-1
31275;62;M;0;1;Alta;0.0;0.0;-1;39735;-1
1307;36;F;1;1;Baja;0.0;0.0;-1;12257;-1
29821;35;M;1;1;Media;0.0;0.0;-1;38385;-1
35790;33;F;1;1;Baja;0.0;0.0;-1;43916;-1
25054;28;M;1;1;Baja;0.0;0.0;-1;33950;-1
29617;56;M;1;1;Media;0.0;0.0;-1;38197;-1
13561;43;M;1;1;Media;0.0;0.0;-1;23306;-1
38479;59;F;0;0;Baja;0.0;0.0;-1;46391;-1
16956;28;M;1;1;Alta;0.0;0.0;-1;26443;-1
16586;40;M;1;1;Alta;0.2;0.4;-1;26105;-1
35156;36;M;1;1;Baja;0.0;0.0;-1;43326;-1
26938;28;F;1;1;Baja;0.0;0.0;-1;35712;-1
32892;41;M;1;1;Baja;0.0;0.0;-1;41229;-1
29075;40;F;1;1;Media;0.0;0.0;910;37701;-1
35443;34;F;1;1;Baja;0.0;0.0;-1;43598;-1
39337;35;M;1;1;Media;0.0;0.0;-1;47196;-1
12064;27;M;1;1;Alta;0.0;0.0;-1;21924;-1
15632;40;M;1;1;Media;0.0;0.0;-1;25227;-1
28275;31;M;1;1;Media;0.0;0.0;-1;36967;-1
36259;37;F;1;1;Media;0.0;0.0;-1;44352;-1
10374;49;F;1;1;Alta;0.0;0.0;-1;20381;-1
40249;37;M;1;1;Baja;0.0;0.0;-1;48013;-1
8907;36;F;0;1;Media;0.0;0.0;-1;-1;-1
20588;29;M;1;1;Media;0.0;0.0;-1;29790;-1
27472;31;M;1;1;Alta;0.0;0.0;-1;36219;-1
2407;49;M;1;1;Alta;0.2;0.4;-1;13204;-1
4883;44;F;1;1;Baja;0.0;0.0;-1;15391;-1
31633;41;F;1;1;Baja;0.0;0.0;-1;40069;-1
38436;47;F;1;1;Media;0.0;0.0;-1;46351;-1
37705;66;M;1;1;Baja;0.0;0.0;-1;45667;-1
10625;26;M;1;1;Alta;0.0;0.0;-1;20617;-1
34011;35;F;1;1;Media;0.0;0.0;-1;42273;-1
40510;29;M;1;1;Media;0.0;0.0;-1;48252;-1
39998;27;M;1;1;Baja;0.0;0.0;-1;47805;-1
1944;54;M;1;1;Media;0.0;0.0;-1;-1;-1
7374;39;M;1;1;Baja;0.0;0.0;-1;17637;-1
4129;55;F;1;1;Alta;0.0;0.0;-1;14736;-1
32838;30;M;1;1;Media;0.0;0.0;-1;41175;-1
21212;42;M;1;1;Baja;0.0;0.0;-1;30369;-1
6672;28;F;1;1;Baja;0.0;0.0;-1;17003;-1
6758;45;M;1;1;Media;0.0;0.0;-1;17081;-1
4444;56;F;1;1;Alta;0.2;0.4;-1;-1;-1
33092;47;M;1;1;Media;0.0;0.0;-1;41420;-1
39278;29;F;1;1;Media;0.0;0.0;-1;47142;-1
27246;34;M;1;1;Baja;0.0;0.0;-1;36004;-1
8181;44;M;1;1;Media;0.2;0.4;-1;-1;-1
10480;43;F;1;1;Media;0.0;0.0;-1;20479;-1
17806;36;F;0;1;Baja;0.0;0.0;-1;27228;-1
11219;45;M;0;1;Media;0.0;0.0;-1;21149;-1
24388;41;M;1;1;Media;0.0;0.0;-1;33332;-1
30145;33;F;1;1;Baja;0.0;0.0;-1;38680;-1
27109;34;F;1;1;Baja;0.0;0.0;-1;35872;-1
7491;31;M;1;1;Media;0.0;0.0;-1;17744;-1
11259;49;M;1;1;Media;0.0;0.0;-1;21185;-1
14440;57;M;1;1;Media;0.0;0.0;-1;24133;-1
2120;26;F;1;1;Baja;0.0;0.0;-1;12952;-1
16092;43;F;1;1;Baja;0.0;0.0;-1;25650;-1
31587;36;F;1;1;Media;0.0;0.0;-1;40027;-1
67;37;F;1;1;Media;0.0;0.0;-1;-1;-1
8277;59;F;1;1;Baja;0.0;0.0;-1;18459;-1
7634;41;F;0;1;Baja;0.0;0.0;3176;-1;-1
368;34;M;1;1;Baja;0.0;0.0;-1;11502;-1
25561;45;F;0;1;Baja;0.0;0.0;1189;34423;-1
30805;45;M;0;1;Baja;0.0;0.0;624;39296;-1
28836;21;M;1;1;Media;0.0;0.0;-1;37484;-1
19603;36;M;1;1;Alta;0.0;0.0;-1;28866;-1
20045;29;F;1;1;Baja;0.0;0.0;-1;29275;-1
20536;55;M;1;1;Alta;0.0;0.0;3185;-1;-1
13953;25;F;1;1;Alta;0.0;0.0;-1;23672;5
20522;34;F;0;1;Baja;0.0;0.0;-1;29729;-1
35542;46;M;1;1;Media;0.0;0.0;-1;43689;-1
10181;39;F;1;1;Media;0.0;0.0;-1;20198;-1
2296;31;M;1;1;Baja;0.0;0.0;-1;13106;-1
15322;38;M;1;1;Media;0.0;0.0;-1;24946;-1
1010;48;F;1;1;Baja;0.0;0.0;-1;12012;-1
4176;29;F;0;1;Baja;0.0;0.0;-1;14777;-1
10046;47;F;1;1;Baja;0.0;0.0;-1;20070;-1
26430;31;M;1;1;Alta;0.3;0.6;1886;-1;-1
38928;38;F;1;1;Media;0.0;0.0;-1;46812;-1
7358;27;M;1;1;Media;0.0;0.0;-1;17622;-1
11713;35;M;1;1;Media;0.0;0.0;-1;21607;-1
1238;49;F;1;1;Baja;0.0;0.0;-1;12198;-1
31543;31;M;1;1;Media;0.0;0.0;-1;39987;-1
27442;42;F;1;1;Media;0.0;0.0;-1;36190;-1
5967;29;M;1;1;Alta;0.0;0.0;-1;16364;-1
26251;46;M;1;1;Baja;0.0;0.0;-1;35063;-1
32417;70;F;0;1;Baja;0.0;0.0;-1;40779;-1
13532;34;M;1;1;Alta;0.0;0.0;-1;23280;-1
29191;32;F;0;1;Baja;0.0;0.0;-1;37805;-1
31969;52;M;1;1;Media;0.0;0.0;-1;40371;-1
35588;55;F;1;1;Media;0.0;0.0;-1;43731;-1
20391;26;F;1;1;Baja;0.0;0.0;-1;29604;-1
18508;35;F;1;1;Media;0.0;0.0;-1;27876;-1
34744;36;M;0;1;Media;0.0;0.0;-1;42953;-1
18742;38;M;1;1;Media;0.0;0.0;-1;28084;-1
495;26;M;0;1;Media;0.0;0.0;-1;11610;-1
17764;47;F;1;1;Media;0.0;0.0;-1;27188;-1
35564;33;M;1;1;Alta;0.0;0.0;-1;43709;-1
8100;54;M;0;1;Baja;0.0;0.0;-1;18300;-1
40535;29;M;1;1;Media;0.0;0.0;-1;48276;-1
39061;24;F;1;1;Media;0.0;0.0;-1;46935;-1
8471;60;M;1;1;Baja;0.3;0.6;-1;18640;-1
13027;39;M;1;1;Media;0.2;0.4;-1;-1;-1
36707;32;M;1;1;Baja;0.0;0.0;-1;44769;-1
18758;26;M;1;1;Baja;0.0;0.0;-1;28095;-1
27181;39;M;1;1;Media;0.0;0.0;-1;35941;-1
15896;-1;F;1;1;Media;0.0;0.0;-1;25469;-1
26608;-1;F;1;1;Media;0.0;0.0;-1;35400;-1
37417;44;M;1;1;Baja;0.0;0.0;-1;45401;-1
2659;60;M;1;1;Alta;0.0;0.0;-1;-1;-1
11244;59;F;1;1;Baja;0.0;0.0;-1;21171;-1
19287;24;M;1;1;Baja;0.0;0.0;-1;28574;-1
3210;30;M;1;1;Media;0.0;0.0;-1;13901;-1
8222;40;M;1;1;Media;0.0;0.0;-1;18412;-1
29009;47;F;1;1;Baja;0.0;0.0;-1;37638;-1
26289;35;M;1;1;Media;0.0;0.0;-1;35098;-1
37522;33;F;1;1;Baja;0.0;0.0;856;-1;-1
20906;39;M;1;1;Baja;0.0;0.0;-1;30085;-1
30595;36;M;1;1;Baja;0.0;0.0;-1;39099;-1
32940;55;M;1;1;Media;0.0;0.0;-1;41277;-1
12692;29;M;1;1;Alta;0.0;0.0;-1;22502;-1
18545;50;M;1;0;Baja;0.0;0.0;-1;-1;-1
25897;40;F;1;1;Baja;0.0;0.0;-1;34729;-1
18246;43;F;1;1;Baja;0.0;0.0;-1;27635;-1
3502;32;M;1;1;Baja;0.0;0.0;-1;14161;-1
28883;42;F;1;1;Media;0.0;0.0;-1;37525;-1
4451;32;F;1;1;Alta;0.0;0.0;-1;15015;-1
32706;55;F;1;1;Media;0.0;0.0;-1;41057;-1
32646;39;F;1;1;Baja;0.0;0.0;-1;40998;-1
10521;57;M;0;0;Baja;0.0;0.0;-1;20519;-1
12311;31;F;1;1;Alta;0.0;0.0;-1;22147;-1
40348;-1;M;0;0;Baja;0.0;0.0;-1;48102;-1
1085;38;M;0;1;Baja;0.0;0.0;-1;12072;-1
2251;41;M;1;1;Media;0.0;0.0;-1;13064;-1
30796;62;M;1;1;Alta;0.0;0.0;-1;39287;-1
36031;30;F;1;1;Alta;0.0;0.0;-1;44141;-1
30740;37;F;0;1;Baja;0.0;0.0;-1;39235;-1
41203;26;F;1;1;Alta;0.0;0.0;-1;48882;-1
29070;50;F;1;1;Baja;0.0;0.0;-1;37696;-1
18135;49;F;0;1;Baja;0.0;0.0;3203;-1;-1
28689;49;M;0;0;Baja;0.0;0.0;-1;37350;-1
27797;60;F;1;1;Baja;0.0;0.0;-1;36520;-1
37324;40;F;1;1;Baja;0.0;0.0;-1;45318;-1
2866;28;M;1;1;Alta;0.0;0.0;-1;13602;-1
35600;35;M;1;1;Baja;0.0;0.0;-1;43742;-1
17891;51;F;0;1;Baja;0.0;0.0;-1;27301;-1
7393;-1;M;0;0;Baja;0.0;0.0;2195;-1;-1
40731;30;M;1;1;Alta;0.0;0.0;-1;48454;-1
26736;40;F;1;1;Media;0.0;0.0;3164;-1;-1
15145;25;F;1;1;Alta;0.2;0.4;-1;24780;-1
7910;38;F;1;1;Baja;0.0;0.0;-1;18130;-1
25661;41;M;1;1;Baja;0.0;0.0;-1;34513;-1
6460;65;M;1;1;Media;0.0;0.0;-1;16816;-1
33997;35;F;1;1;Media;0.0;0.0;-1;42261;-1
15520;35;F;1;1;Media;0.0;0.0;-1;25120;-1
16535;39;F;0;1;Baja;0.0;0.0;-1;26057;-1
12280;28;M;1;1;Alta;0.0;0.0;-1;22122;-1
30085;73;M;1;1;Alta;0.0;0.0;-1;38627;-1
27241;40;M;1;1;Baja;0.0;0.0;-1;35999;-1
34036;-1;M;1;1;Alta;0.0;0.0;-1;42295;-1
36251;-1;M;1;1;Baja;0.0;0.0;-1;44344;-1
9859;27;M;1;1;Baja;0.0;0.0;-1;19904;-1
30677;33;M;1;1;Baja;0.0;0.0;-1;39176;-1
35867;59;M;0;1;Baja;0.0;0.0;-1;43986;-1
9337;27;M;1;1;Alta;0.2;0.4;-1;19426;-1
32577;31;F;0;1;Baja;0.0;0.0;-1;40932;-1
5522;44;F;1;1;Media;0.0;0.0;-1;15956;-1
11272;33;M;1;1;Baja;0.0;0.0;-1;21198;-1
14673;30;M;1;1;Alta;0.3;0.6;-1;24349;-1
16884;56;M;1;1;Media;0.0;0.0;-1;26378;-1
17286;42;M;1;1;Media;0.0;0.0;-1;26754;-1
15051;29;F;1;1;Alta;0.0;0.0;-1;24690;-1
12703;46;F;1;1;Alta;0.3;0.6;-1;-1;-1
26407;26;F;1;1;Media;0.0;0.0;-1;35210;-1
7550;43;M;0;1;Baja;0.0;0.0;-1;17797;-1
11889;40;M;1;1;Alta;0.0;0.0;1799;21765;-1
19369;51;M;1;1;Media;0.0;0.0;-1;28651;-1
26921;64;M;1;1;Alta;0.0;0.0;-1;35695;-1
6078;29;M;1;1;Alta;0.0;0.0;-1;16459;-1
2290;33;M;1;1;Alta;0.0;0.0;-1;13101;-1
2398;23;F;1;1;Baja;0.0;0.0;-1;13195;-1
11181;24;F;1;1;Alta;0.0;0.0;-1;-1;5
5014;38;M;1;1;Media;0.0;0.0;-1;15510;-1
30064;34;M;1;1;Media;0.0;0.0;-1;38606;-1
14476;29;M;1;1;Media;0.0;0.0;-1;24167;-1
17191;31;F;1;1;Media;0.0;0.0;-1;26663;-1
29988;52;F;0;1;Baja;0.0;0.0;-1;38538;-1
2845;53;F;1;1;Alta;0.0;0.0;-1;-1;-1
14854;39;F;1;1;Alta;0.0;0.0;-1;24511;-1
29999;42;F;1;1;Alta;0.0;0.0;-1;38549;-1
19305;48;F;1;1;Media;0.0;0.0;-1;28592;-1
35797;-1;F;1;1;Media;0.0;0.0;-1;43922;-1
26486;27;M;0;1;Alta;0.0;0.0;-1;35283;-1
35847;55;F;0;1;Baja;0.0;0.0;-1;43967;-1
26754;35;M;0;1;Alta;0.0;0.0;-1;35538;-1
7441;43;F;1;1;Alta;0.2;0.4;-1;17698;-1
17548;39;M;1;1;Media;0.3;0.6;-1;26987;-1
22439;-1;F;0;1;Baja;0.0;0.0;2925;-1;-1
8851;25;M;1;1;Media;0.0;0.0;-1;18982;-1
35944;38;F;1;1;Baja;0.0;0.0;-1;44057;-1
34621;54;F;1;1;Baja;0.0;0.0;-1;42840;-1
5932;62;M;1;1;Media;0.0;0.0;-1;16331;-1
7186;43;M;1;1;Baja;0.0;0.0;-1;17468;-1
22517;53;M;1;1;Baja;0.0;0.0;1159;31585;-1
4071;28;M;1;1;Alta;0.2;0.4;-1;14682;-1
40308;26;F;1;1;Alta;0.0;0.0;-1;48064;-1
16372;42;F;1;1;Baja;0.0;0.0;1150;-1;-1
37523;30;F;1;1;Baja;0.0;0.0;-1;45497;-1
2666;61;M;1;1;Alta;0.3;0.6;-1;13431;-1
24153;62;M;0;0;Baja;0.0;0.0;-1;33114;-1
29552;43;F;1;1;Media;0.0;0.0;2620;-1;-1
8796;35;M;0;1;Alta;0.0;0.0;-1;-1;-1
12479;35;F;1;1;Media;0.0;0.0;-1;22304;-1
6594;58;M;1;1;Alta;0.0;0.0;-1;16937;-1
9768;29;F;1;1;Media;0.0;0.0;-1;19821;-1
24307;43;M;1;1;Media;0.0;0.0;-1;33259;-1
33249;33;M;1;1;Media;0.0;0.0;-1;41565;-1
712;28;F;0;1;Alta;0.5;1.0;-1;11779;-1
16028;29;F;1;1;Media;0.0;0.0;-1;25588;-1
24262;48;F;1;1;Baja;0.0;0.0;497;33218;-1
25133;39;F;1;1;Media;0.0;0.0;-1;34023;-1
35862;63;M;0;1;Alta;0.0;0.0;-1;43982;-1
19565;36;M;1;1;Alta;0.0;0.0;-1;28830;-1
19523;-1;F;1;1;Baja;0.0;0.0;-1;28790;-1
23339;38;M;1;1;Alta;0.0;0.0;-1;32360;-1
7986;31;M;1;1;Baja;0.0;0.0;227;-1;-1
15557;27;M;1;1;Media;0.0;0.0;-1;25156;-1
8147;25;M;1;1;Alta;0.0;0.0;-1;18344;-1
12541;-1;M;1;1;Alta;0.0;0.0;-1;22363;-1
24562;44;M;1;1;Alta;0.0;0.0;-1;33493;-1
28629;45;M;1;0;Baja;0.0;0.0;-1;-1;-1
10042;49;M;1;1;Media;0.0;0.0;-1;20067;-1
26555;37;M;1;1;Media;0.0;0.0;-1;35349;-1
29221;39;M;1;1;Baja;0.0;0.0;-1;37834;-1
17813;47;M;1;1;Baja;0.0;0.0;-1;27234;-1
964;46;M;1;1;Alta;0.0;0.0;-1;11976;-1
25204;48;F;0;0;Baja;0.0;0.0;-1;34089;-1
39458;38;F;0;1;Baja;0.0;0.0;160;47305;-1
6862;52;F;0;1;Media;0.0;0.0;-1;-1;-1
5237;42;F;1;1;Baja;0.0;0.0;-1;15700;-1
22301;31;F;1;1;Baja;0.0;0.0;-1;31385;-1
33705;64;M;1;1;Media;0.0;0.0;-1;41982;-1
2441;45;M;1;1;Media;0.0;0.0;-1;13231;-1
27087;57;M;1;1;Alta;0.0;0.0;-1;35852;-1
33316;33;F;1;1;Baja;0.0;0.0;-1;41629;-1
22615;40;F;0;1;Baja;0.0;0.0;-1;31675;-1
4904;70;M;1;1;Media;0.0;0.0;-1;-1;-1
26812;27;M;1;1;Media;0.0;0.0;-1;35593;-1
30363;43;F;1;1;Baja;0.0;0.0;-1;38889;-1
18226;24;M;1;1;Media;0.0;0.0;90;-1;-1
9563;38;M;1;1;Baja;0.0;0.0;-1;19627;-1
37336;41;F;1;1;Media;0.0;0.0;-1;45330;-1
4848;33;F;1;1;Media;0.0;0.0;-1;15361;-1
11121;35;M;1;1;Alta;0.0;0.0;-1;21061;-1
29556;55;F;1;1;Media;0.0;0.0;-1;38142;-1
16527;36;F;1;1;Baja;0.0;0.0;-1;26049;-1
33070;38;M;1;1;Media;0.0;0.0;-1;41401;-1
5113;59;M;1;1;Baja;0.0;0.0;-1;15592;-1
38496;32;M;1;1;Media;0.0;0.0;-1;46407;-1
20377;35;M;1;1;Alta;0.0;0.0;-1;29592;-1
12526;51;M;1;1;Baja;0.0;0.0;-1;22349;-1
29041;64;M;0;1;Media;0.0;0.0;-1;37670;-1
32329;56;F;1;1;Baja;0.0;0.0;-1;40699;-1
40742;33;F;1;1;Baja;0.0;0.0;-1;48463;-1
2161;45;M;1;1;Baja;0.0;0.0;-1;12984;-1
10952;50;M;1;1;Media;0.0;0.0;-1;20909;-1
18533;27;M;1;1;Alta;0.2;0.4;-1;27900;-1
11747;34;F;1;1;Baja;0.0;0.0;-1;21634;-1
4808;43;M;1;1;Media;0.0;0.0;-1;15325;-1
7644;54;F;1;1;Media;0.0;0.0;-1;17883;-1
31089;63;M;1;1;Media;0.0;0.0;-1;39565;-1
21578;-1;F;1;1;Media;0.0;0.0;-1;30706;-1
33579;38;M;1;1;Media;0.3;0.6;-1;-1;-1
2136;80;M;1;0;Alta;0.3;0.6;-1;-1;-1
24188;38;M;0;0;Baja;0.0;0.0;-1;33149;-1
7141;28;M;1;1;Alta;0.0;0.0;-1;17427;-1
4774;25;M;1;1;Baja;0.0;0.0;-1;15295;-1
19514;41;M;0;1;Baja;0.0;0.0;-1;28782;-1
27565;35;M;1;1;Media;0.0;0.0;-1;36302;-1
34262;-1;M;0;0;Baja;0.0;0.0;-1;42509;-1
23971;42;M;1;1;Media;0.0;0.0;-1;32944;-1
20609;64;M;1;1;Media;0.0;0.0;-1;29810;-1
3134;36;F;1;1;Media;0.0;0.0;-1;13836;-1
40282;35;M;1;1;Alta;0.0;0.0;-1;48042;-1
22108;58;M;1;1;Baja;0.0;0.0;-1;31208;-1
23534;41;M;1;1;Baja;0.0;0.0;-1;32540;-1
7196;67;M;1;1;Media;0.0;0.0;-1;17478;-1
34592;41;F;1;1;Baja;0.0;0.0;-1;42812;-1
5689;40;M;1;1;Baja;0.0;0.0;-1;16112;-1
6531;51;F;1;1;Baja;0.0;0.0;-1;16880;-1
9410;53;M;1;1;Alta;0.0;0.0;-1;19491;-1
25112;61;M;1;1;Baja;0.0;0.0;-1;34005;-1
4993;25;M;1;1;Media;0.0;0.0;-1;15493;-1
37338;31;F;1;1;Media;0.0;0.0;-1;45332;-1
